Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable
P;REXONA JAB FUTBOL FANATICS X3X125GR;;P303168;7791293036236;UNILEVER DE ARGENTINA;37,94;1;0;0;0
P;REXONA JAB GLICERINA CITRUS 3 X 90GR;;P305354;7791293038384;UNILEVER DE ARGENTINA;76,14;1;0;0;0
P;REXONA JAB GLICERINA CITRUS X 90GR;;P304838;7791293038353;UNILEVER DE ARGENTINA;26,66;1;0;0;0
P;REXONA JAB GLICERINA GRANADA 3 X 90GR;;P305355;7791293038407;UNILEVER DE ARGENTINA;76,14;1;0;0;0
P;REXONA JAB GLICERINA GRANADA X 90GR;;P304837;7791293038377;UNILEVER DE ARGENTINA;26,66;1;0;0;0
P;REXONA JAB GLICERINA NEUTRO 3 X 90GR;;P304839;7791293038391;UNILEVER DE ARGENTINA;76,14;1;0;0;0
P;REXONA JAB GLICERINA NEUTRO X 90GR;;P304840;7791293038360;UNILEVER DE ARGENTINA;26,66;1;0;0;0
P;REXONA JAB LIQ ACTIVE X250ML;;P300473;7891150041240;UNILEVER DE ARGENTINA;74,47;1;0;0;0
P;REXONA JAB LIQ ANTIB ALOE X250ML;;P303577;7891150061767;UNILEVER DE ARGENTINA;110,89;1;0;0;0
P;REXONA JAB LIQ ANTIB FRESH P/MANOS X250ML;;P306431;7891150061781;UNILEVER DE ARGENTINA;110,89;1;0;0;0
P;REXONA JAB LIQ ANTIB FRESH X250ML;;P302595;7791293035093;UNILEVER DE ARGENTINA;77,28;1;0;0;0
P;REXONA JAB LIQ ANTIB ORIGINAL X250ML;;P303578;7891150061774;UNILEVER DE ARGENTINA;110,89;1;0;0;0
P;REXONA JAB LIQ BAMBOO FRESH 250ML;;P300474;7891150041264;UNILEVER DE ARGENTINA;74,47;1;0;0;0
P;REXONA JAB LIQ FUTBOL FANATICS X250ML;;P303169;7791293036243;UNILEVER DE ARGENTINA;74,47;1;0;0;0
P;REXONA JAB LIQ ORCHID FRESH X250ML;;P300475;7891150041271;UNILEVER DE ARGENTINA;74,47;1;0;0;0
P;REXONA JAB LIQ REP ACTIVE X220ML;;P300776;7891150041295;UNILEVER DE ARGENTINA;56,92;1;0;0;0
P;REXONA JAB LIQ REP ANTIB ALOE X220ML;;P303575;7791293037059;UNILEVER DE ARGENTINA;54,06;1;0;0;0
P;REXONA JAB LIQ REP ANTIB FRESH X220ML;;P302596;7791293035079;UNILEVER DE ARGENTINA;54,06;1;0;0;0
P;REXONA JAB LIQ REP BAMBOO FRESH X220 ML;;P300777;7891150041318;UNILEVER DE ARGENTINA;56,92;1;0;0;0
P;REXONA JAB LIQ REP ORCHID FRESH X 220ML;;P300778;7891150042032;UNILEVER DE ARGENTINA;56,92;1;0;0;0
P;REXONA JAB LIQ REP ORIGINAL X220ML;;P303576;7791293037066;UNILEVER DE ARGENTINA;54,06;1;0;0;0
P;REXONA JAB ORCHID FRESH X125GR;;P300472;7791293031965;UNILEVER DE ARGENTINA;21,50;1;0;0;0
P;REXONA JAB ORCHID FRESH X3X125GR;;P300471;7791293032023;UNILEVER DE ARGENTINA;61,21;1;0;0;0
P;REXONA JAB SENSIBLE FRESH X 125 GR;;P10002321;7791293031927;UNILEVER DE ARGENTINA;21,50;1;0;0;0
P;REXONA JAB SENSIBLE FRESH X3 X 125GR;;P10002326;7791293031989;UNILEVER DE ARGENTINA;61,21;1;0;0;0
P;REXONA TALCO DEO AER EFFICIENT ANTIB X153ML;;P302589;7791293035895;UNILEVER DE ARGENTINA;87,26;1;0;0;0
P;REXONA TALCO DEO AER EFFICIENT SPORT X153ML;;P303538;7791293037363;UNILEVER DE ARGENTINA;87,26;1;0;0;0
P;REXONA TALCO DEO AER EFFICIENT X153ML;;P302590;7791293033471;UNILEVER DE ARGENTINA;87,26;1;0;0;0
P;REXONA TALCO EFFICIENT X100GR;;P10000042;7791293027777;UNILEVER DE ARGENTINA;53,18;1;0;0;0
P;REXONA TALCO EFFICIENT X200GR;;P10000400;7791293027760;UNILEVER DE ARGENTINA;90,52;1;0;0;0
P;ROBY COMBO GELES X 9 UNID;;P3055062;7793008016366;WWW.ISSUEGROUP.COM;457,21;1;0;0;0
P;ROBY FLEXIBLE SPRAY X 180 GR;;P10004460;7793680001735;WWW.ISSUEGROUP.COM;115,37;1;0;0;0
P;ROBY FLEXIBLE SPRAY X 392 GR;;P10004461;7793680001742;WWW.ISSUEGROUP.COM;156,65;1;0;0;0
P;ROBY FUERT SPRAY X 180 GR;;P10004466;7793680001698;WWW.ISSUEGROUP.COM;115,37;1;0;0;0
P;ROBY FUERT SPRAY X 392 GR;;P10004467;7793680001704;WWW.ISSUEGROUP.COM;156,65;1;0;0;0
P;ROBY GEL FIJACION EFECTO HUMEDO X150GR;;P305100;7793008015956;WWW.ISSUEGROUP.COM;51,86;1;0;0;0
P;ROBY GEL FIJACION FUERT X150GR;;P305099;7793008015949;WWW.ISSUEGROUP.COM;51,86;1;0;0;0
P;ROBY GEL FIJACION NORMAL X150GR;;P302286;7793008007609;WWW.ISSUEGROUP.COM;51,86;1;0;0;0
P;ROBY LACIO SEDOSO ACOND X 200ML;;P303477;7793008007708;WWW.ISSUEGROUP.COM;52,92;1;0;0;0
P;ROBY LACIO SEDOSO MASC TRAT X300GR;;P302288;7793008007647;WWW.ISSUEGROUP.COM;119,61;1;0;0;0
P;ROBY LACIO SEDOSO SH X 200ML;;P303479;7793008007685;WWW.ISSUEGROUP.COM;52,92;1;0;0;0
P;ROBY LACIO SEDOSO SPRAY PARA PEINAR X200ML;;P302290;7793008007678;WWW.ISSUEGROUP.COM;124,90;1;0;0;0
P;ROBY NORMAL SPRAY X 180 GR;;P10004464;7793680001711;WWW.ISSUEGROUP.COM;115,37;1;0;0;0
P;ROBY NORMAL SPRAY X 392 GR;;P10004465;7793680001728;WWW.ISSUEGROUP.COM;156,65;1;0;0;0
P;ROBY RULOS HIDRATADOS ACOND X 200ML;;P303476;7793008007692;WWW.ISSUEGROUP.COM;52,92;1;0;0;0
P;ROBY RULOS HIDRATADOS CR/PEINAR X200ML;;P302289;7793008007654;WWW.ISSUEGROUP.COM;84,68;1;0;0;0
P;ROBY RULOS HIDRATADOS MASC TRAT X300GR;;P302287;7793008007630;WWW.ISSUEGROUP.COM;119,61;1;0;0;0
P;ROBY RULOS HIDRATADOS SH  X 200ML;;P303478;7793008999997;WWW.ISSUEGROUP.COM;52,92;1;0;0;0
P;ROSALIAC UV FLUIDA X 40 ML;;9983779;3337872413322;LA ROCHE POSAY;1478,00;1;0;0;0
P;S.LIBRE ADAPT PLUS ULTRAF SECA C-ALAS X 8;;P30003490;7891010609108;JOHNSON Y JOHNSON;85,88;1;0;0;0
P;S.LIBRE TOAL ADAPT NOCHE Y DIA C-ALAS X 16;;P30002985;7891010607135;JOHNSON Y JOHNSON;157,59;1;0;0;0
P;S.LIBRE TOAL ADAPT NOCHE Y DIA C-ALAS X 8;;P30003369;7891010599294;JOHNSON Y JOHNSON;76,00;1;0;0;0
P;S.LIBRE TOAL ADAPT NOCHE-DIA C-ALAS SECAX16;;P305349;7790010436083;JOHNSON Y JOHNSON;157,58;1;0;0;0
P;S.LIBRE TOAL ADAPT NOCHE-DIA C-ALAS SECAX8;;P305350;7790010435963;JOHNSON Y JOHNSON;76,00;1;0;0;0
P;S.LIBRE TOAL ADAPT PLUS C-ALAS X 16;;P30002500;7790010596602;JOHNSON Y JOHNSON;123,23;1;0;0;0
P;S.LIBRE TOAL ADAPT PLUS S-ALAS X 8;;P30002502;7790010596619;JOHNSON Y JOHNSON;64,66;1;0;0;0
P;S.LIBRE TOAL ADAPT PLUS SUAVE C-ALAS X 8;;P30002501;7790010595698;JOHNSON Y JOHNSON;64,66;1;0;0;0
P;S.LIBRE TOAL ADAPT PLUS ULTRAF C-ALAS X 16;;P30002956;7790010599283;JOHNSON Y JOHNSON;148,90;1;0;0;0
P;S.LIBRE TOAL ADAPT PLUS ULTRAF C-ALAS X 32;;P30002953;7790010606066;JOHNSON Y JOHNSON;286,83;1;0;0;0
P;S.LIBRE TOAL ADAPT PLUS ULTRAF C-ALAS X 8;;P10001477;7790010599276;JOHNSON Y JOHNSON;85,88;1;0;0;0
P;S.LIBRE TOAL ESPECIAL C-ALAS X 16;;P10001013;7790010669078;JOHNSON Y JOHNSON;97,56;1;0;0;0
P;S.LIBRE TOAL ESPECIAL C-ALAS X 8;;P10001014;7790010669061;JOHNSON Y JOHNSON;48,87;1;0;0;0
P;S.LIBRE TOAL ESPECIAL ULTRAF X 8;;P10001016;7790010669085;JOHNSON Y JOHNSON;64,98;1;0;0;0
P;S.LIBRE TOAL MAX SUAVE NORMAL C-ALAS X 16;;P30002980;7790010614856;JOHNSON Y JOHNSON;123,23;1;0;0;0
P;S.LIBRE TOAL MAX SUAVE NORMAL C-ALAS X 8;;P30002979;7790010614849;JOHNSON Y JOHNSON;64,66;1;0;0;0
P;S.LIBRE TOAL TANGA X 8;;P10001023;7790010599269;JOHNSON Y JOHNSON;64,66;1;0;0;0
P;S.LIBRE TOAL.ESPEC. C-ALAS TELA SECA X 16;;P305351;7790010436137;JOHNSON Y JOHNSON;97,56;1;0;0;0
P;S.LIBRE TOAL.ESPEC. C-ALAS TELA SECA X 8;;P305352;7790010436120;JOHNSON Y JOHNSON;48,87;1;0;0;0
P;SAHARA CEP BRUSHING CHI X1;;P301402;7798017350159;WWW.CAFERLITORAL.COM.AR;224,99;1;0;0;0
P;SAHARA CEP BRUSHING GDE X1;;P301401;7798017350142;WWW.CAFERLITORAL.COM.AR;264,36;1;0;0;0
P;SAHARA CEP DELFIN CHI X 1;;P301506;55010142;WWW.CAFERLITORAL.COM.AR;39,02;1;0;0;0
P;SAHARA CEP DELFIN GDE X1;;P301507;55010160;WWW.CAFERLITORAL.COM.AR;42,72;1;0;0;0
P;SAHARA CEP NEUMATICO DELFIN CHI X1;;P301406;7798017350104;WWW.CAFERLITORAL.COM.AR;98,71;1;0;0;0
P;SAHARA CEP NEUMATICO DELFIN GDE X1;;P301405;7798017350111;WWW.CAFERLITORAL.COM.AR;128,60;1;0;0;0
P;SAHARA CEP NEUMATICO MANGO GOMA CHI X1;;P301404;7798017350128;WWW.CAFERLITORAL.COM.AR;143,43;1;0;0;0
P;SAHARA CEP NEUMATICO MANGO GOMA GDE X1;;P301403;7798017350135;WWW.CAFERLITORAL.COM.AR;161,36;1;0;0;0
P;SAHARA CEP NEUMATICO OVAL X1;;P301398;7798017350173;WWW.CAFERLITORAL.COM.AR;264,36;1;0;0;0
P;SAHARA CEP NEUMATICO RECTO X1;;P301399;7798017350180;WWW.CAFERLITORAL.COM.AR;255,92;1;0;0;0
P;SAHARA CEP PLANO AIREADO X1;;P301400;7798017350166;WWW.CAFERLITORAL.COM.AR;224,99;1;0;0;0
P;SAHARA CEP RUBBER AMARILLO (YELLOW) RECTO;;P301517;7798017350241;WWW.CAFERLITORAL.COM.AR;273,07;1;0;0;0
P;SAHARA CEP RUBBER FUCHSIA GRANDE;;P301521;7798017350197;WWW.CAFERLITORAL.COM.AR;216,83;1;0;0;0
P;SAHARA CEP RUBBER FUCHSIA OVAL;;P301518;7795513112014;WWW.CAFERLITORAL.COM.AR;267,17;1;0;0;0
P;SAHARA CEP RUBBER ROJO (RED) PALETA;;P301520;7795513111918;WWW.CAFERLITORAL.COM.AR;317,51;1;0;0;0
P;SAHARA CEP RUBBER TURQUOISE GRANDE;;P301523;7798017350203;WWW.CAFERLITORAL.COM.AR;216,83;1;0;0;0
P;SAHARA CEP RUBBER VERDE (GREEN) CHICO;;P301522;7798017350227;WWW.CAFERLITORAL.COM.AR;182,80;1;0;0;0
P;SAHARA CEP RUBBER VERDE (GREEN) RECTO;;P301516;7798017350258;WWW.CAFERLITORAL.COM.AR;273,07;1;0;0;0
P;SAHARA CEP RUBBER VIOLET CHICO;;P301524;7798017350210;WWW.CAFERLITORAL.COM.AR;182,80;1;0;0;0
P;SAHARA CEP RUBBER VIOLET OVAL;;P301519;7798017350265;WWW.CAFERLITORAL.COM.AR;267,17;1;0;0;0
P;SAHARA CISNE MAKE-UP 56MM GREEN X 2;;P304552;7795513111727;WWW.CAFERLITORAL.COM.AR;145,54;1;0;0;0
P;SAHARA CISNE MAKE-UP 56MM VIOLET X 2;;P304553;7795513111710;WWW.CAFERLITORAL.COM.AR;145,54;1;0;0;0
P;SAHARA CISNE MAKE-UP BLENDER FUCHSIA X 1;;P304554;7795513111871;WWW.CAFERLITORAL.COM.AR;158,19;1;0;0;0
P;SAHARA CISNE MAKE-UP BLENDER GREEN X 1;;P304555;7795513111864;WWW.CAFERLITORAL.COM.AR;158,19;1;0;0;0
P;SAHARA CISNE MAKE-UP BLENDER VIOLET X 1;;P304556;7795513111857;WWW.CAFERLITORAL.COM.AR;158,19;1;0;0;0
P;SAHARA CORTAUÑAS GRAND RUBBER FUCHSIA X1;;P304557;7795513111833;WWW.CAFERLITORAL.COM.AR;118,12;1;0;0;0
P;SAHARA CORTAUÑAS GRAND RUBBER TURQUOISE X1;;P304558;7795513111840;WWW.CAFERLITORAL.COM.AR;118,12;1;0;0;0
P;SAHARA LIMA ACOLCHADA 7" FUCHSIA X 1;;P304548;7795513111772;WWW.CAFERLITORAL.COM.AR;91,05;1;0;0;0
P;SAHARA LIMA ACOLCHADA 7" TURQUOISE X 1;;P304549;7795513111796;WWW.CAFERLITORAL.COM.AR;91,05;1;0;0;0
P;SAHARA LIMA ACOLCHADA 7" VIOLET X 1;;P304560;7795513111789;WWW.CAFERLITORAL.COM.AR;91,05;1;0;0;0
P;SAHARA LIMA ACOLCHADA 7" YELLOW X 1;;P304551;7795513111765;WWW.CAFERLITORAL.COM.AR;91,05;1;0;0;0
P;SAHARA LIMA BLOCK VIOLETA X 1;;P304547;7795513111888;WWW.CAFERLITORAL.COM.AR;86,13;1;0;0;0
P;SAHARA PEINE AFRO BLANCO X1;;P301407;55021268B;WWW.CAFERLITORAL.COM.AR;60,12;1;0;0;0
P;SAHARA PEINE AFRO VERDE X1;;P301408;55021268V;WWW.CAFERLITORAL.COM.AR;60,12;1;0;0;0
P;SAHARA PEINE BOLSILLO BLANCO X1;;P301409;7798017350067;WWW.CAFERLITORAL.COM.AR;43,24;1;0;0;0
P;SAHARA PEINE BOLSILLO NEGRO X1;;P301410;55021284N;WWW.CAFERLITORAL.COM.AR;43,24;1;0;0;0
P;SAHARA PEINE C-MANGO BLANCO X1;;P301411;7798017350012;WWW.CAFERLITORAL.COM.AR;66,45;1;0;0;0
P;SAHARA PEINE C-MANGO GOMA VERDE X1;;P301412;7798017350036;WWW.CAFERLITORAL.COM.AR;74,88;1;0;0;0
P;SAHARA PEINE FAMILIAR BLANCO X1;;P301414;55021382B;WWW.CAFERLITORAL.COM.AR;60,12;1;0;0;0
P;SAHARA PEINE FAMILIAR NEGRO X1;;P301415;7798017350098;WWW.CAFERLITORAL.COM.AR;60,12;1;0;0;0
P;SAHARA PEINE VERDE X 1;;P301413;7795513111932;WWW.CAFERLITORAL.COM.AR;101,24;1;0;0;0
P;SAHARA TIJERA UÑAS CURVA RUBBER RED X 1;;P304559;7795513111734;WWW.CAFERLITORAL.COM.AR;160,30;1;0;0;0
P;SATIN CARE M SPLASH GEL P-DEPIL X 198 GR;;P10000679;047400141490;PROCTER & GAMBLE;137,88;1;0;0;0
P;SAUVAGE CHRISTIAN DIOR F-MEN EDT X 60ML;;P301636;3348901250153;CORTASSA SA;3102,21;1;0;0;0
P;SAUVAGE EAU EDT C-VAP X 50 ML;;P10003861;3348900627505;CORTASSA SA;2935,42;1;0;0;0
P;SEDAL 1MIN SUPER BOMBA COCO ACOND X170ML;;P304191;7791293038339;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL 1MIN SUPER FUERZA-BRILLO ACOND X170ML;;P306427;7791293037998;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL 1MIN SUPER HIDRA-MAXIMA ACOND X170ML;;P306429;7791293038001;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL 1MIN SUPER REP-INTENSIVA ACOND X170ML;;P306428;7791293038018;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL BOMBA ARGAN AC DOYP X300ML;;P3055121;7791293039015;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL BOMBA ARGAN AC X190ML;;P302570;7791293036328;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL BOMBA ARGAN AC X340ML;;P302571;7791293036335;UNILEVER DE ARGENTINA;84,94;1;0;0;0
P;SEDAL BOMBA ARGAN CR PEIN X300ML;;P302572;7891150057654;UNILEVER DE ARGENTINA;137,59;1;0;0;0
P;SEDAL BOMBA ARGAN SH DOYP X300ML;;P3055120;7791293039008;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL BOMBA ARGAN SH X190ML;;P302419;7791293036304;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL BOMBA COCO AC X190ML;;P304192;7791293038308;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL BOMBA COCO AC X340ML;;P304193;7791293038315;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL BOMBA COCO SH X190ML;;P304194;7791293038278;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL BOMBA COCO SH X340ML;;P304195;7791293038285;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL BOMBA DE NUTRICION AC DOYP X 300ML;;303333;7791293036618;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL BOMBA DE NUTRICION AC X190ML;;P301608;7791293034904;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL BOMBA DE NUTRICION AC X340ML;;P301609;7791293034911;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL BOMBA DE NUTRICION SH DOYP X 300ML;;303334;7791293036601;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL BOMBA DE NUTRICION SH X190ML;;P301606;7791293034935;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL BOMBA DE NUTRICION SH X340ML;;P301607;7791293034942;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL CASPA CONTROL SH X 340ML;;P300330;7791293030760;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL CERAMIDAS AC DOYP X 300ML;;P10000020;7791293027326;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL CERAMIDAS AC X 190ML;;P300250;7791293030661;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL CERAMIDAS AC X 340ML;;P300333;7791293030937;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL CERAMIDAS CR PEINAR X 300ML;;P30001359;7501056340124;UNILEVER DE ARGENTINA;149,23;1;0;0;0
P;SEDAL CERAMIDAS SH DOYP X 300ML;;P10000140;7791293027289;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL CERAMIDAS SH X 190ML;;P300249;7791293030555;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL CERAMIDAS SH X 340ML;;P300322;7791293030777;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL CERAMIDAS SH X 650ML;;P300365;7791293031033;UNILEVER DE ARGENTINA;182,81;1;0;0;0
P;SEDAL CR BALANCE AC DOYP X 300ML;;P10000142;7791293027166;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL CR BALANCE AC POUCHE X24 X10ML;;P10000687;77942661;UNILEVER DE ARGENTINA;129,16;1;0;0;0
P;SEDAL CR BALANCE AC X 190ML;;P300252;7791293030654;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL CR BALANCE AC X 340ML;;P300334;7791293030913;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL CR BALANCE SH DOYP X 300ML;;P10000138;7791293027098;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL CR BALANCE SH POUCHE X24 X10ML;;P10000691;77942654;UNILEVER DE ARGENTINA;129,16;1;0;0;0
P;SEDAL CR BALANCE SH X 190ML;;P300251;7791293030586;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL CR BALANCE SH X 340ML;;P300323;7791293030807;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL HIDRATACION MICELAR AC X 190ML;;P303542;7791293037288;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL HIDRATACION MICELAR AC X 340ML;;P303543;7791293037295;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL HIDRATACION MICELAR SH X190ML;;P303545;7791293037257;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL HIDRATACION MICELAR SH X340ML;;P303546;7791293037264;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL LISO PERFECTO AC X 190ML;;P300264;7791293030708;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL LISO PERFECTO AC X 340ML;;P300331;7791293030982;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL LISO PERFECTO CR PEINAR X 300ML;;P10000145;7501056340117;UNILEVER DE ARGENTINA;149,23;1;0;0;0
P;SEDAL LISO PERFECTO SH X 190ML;;P300263;7791293030609;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL LISO PERFECTO SH X 340ML;;P300320;7791293030845;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL MASC CAPILAR HIDRATA X300GR;;P3055057;7891150058095;UNILEVER DE ARGENTINA;132,53;1;0;0;0
P;SEDAL MASC CAPILAR NUTRE X300GR;;P3055058;7891150058071;UNILEVER DE ARGENTINA;132,53;1;0;0;0
P;SEDAL MASC CAPILAR RESTAURA X300GR;;P3055056;7891150058088;UNILEVER DE ARGENTINA;132,53;1;0;0;0
P;SEDAL PUREZA DETOX AC X 190ML;;P300268;7791293030722;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL PUREZA DETOX AC X 340ML;;P300340;7791293031002;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL PUREZA DETOX SH X 190ML;;P300267;7791293030623;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL PUREZA DETOX SH X 340ML;;P300329;7791293030869;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL REST INSTANTANEA AC DOYP X 300ML;;P301534;7791293031798;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL REST INSTANTANEA AC POUCHE X24 X10ML;;P300430;77947963;UNILEVER DE ARGENTINA;129,16;1;0;0;0
P;SEDAL REST INSTANTANEA AC X 190ML;;P300266;7791293030746;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL REST INSTANTANEA AC X 340ML;;P300337;7791293031019;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL REST INSTANTANEA SH POUCHE X24 X10ML;;P301353;77947932;UNILEVER DE ARGENTINA;129,16;1;0;0;0
P;SEDAL REST INSTANTANEA SH X 190ML;;P300265;7791293030630;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL REST INSTANTANEA SH X 300 ML;;P300433;7791293031767;UNILEVER DE ARGENTINA;71,21;1;0;0;0
P;SEDAL REST INSTANTANEA SH X 340ML;;P300326;7791293030876;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL RIZOS DEFINIDOS AC X 190ML;;P300256;7791293030753;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL RIZOS DEFINIDOS AC X 340ML;;P300332;7791293031026;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL RIZOS DEFINIDOS CR PEINAR X 300ML;;P300367;7891150040182;UNILEVER DE ARGENTINA;149,23;1;0;0;0
P;SEDAL RIZOS DEFINIDOS SH X 190ML;;P300255;7791293030647;UNILEVER DE ARGENTINA;65,34;1;0;0;0
P;SEDAL RIZOS DEFINIDOS SH X 340ML;;P300321;7791293030883;UNILEVER DE ARGENTINA;96,05;1;0;0;0
P;SEDAL SOS CERAM. AC POUCHE X24 X10ML;;P10000686;77942647;UNILEVER DE ARGENTINA;129,16;1;0;0;0
P;SEDAL SOS CERAM. SH POUCHE X24 X10ML;;P10000690;77942630;UNILEVER DE ARGENTINA;129,16;1;0;0;0
P;SHE BY LETICIA ERROZ EDT X 100 ML;;P3055211;7798162323635;www.amurrioperfumerias.com.ar;517,47;1;0;0;0
P;SHEBA A-AC ALM CR HUMECT X 490 GR;;P10002239;7790299002610;WWW.CAFERLITORAL.COM.AR;115,82;1;0;0;0
P;SHEBA C-ALOE CR HUMECT X 490 GR;;P10002240;7790299000067;WWW.CAFERLITORAL.COM.AR;115,82;1;0;0;0
P;SHEBA C-ALOE EMULS MANOS-CPO X 300GR;;P10002243;7790299000074;WWW.CAFERLITORAL.COM.AR;97,65;1;0;0;0
P;SI EDP C-VAP X 100 ML;;P30001920;3605521816658;LA ROCHE POSAY;2753,72;1;0;0;0
P;SIMPLE AGUA MICELAR X200ML;;P303528;8712561669825;UNILEVER DE ARGENTINA;216,64;1;0;0;0
P;SIMPLE CR HID FAC PROT L MOIST SPF15 X125ML;;P303524;8710908435812;UNILEVER DE ARGENTINA;336,93;1;0;0;0
P;SIMPLE DEO AER AP GENT CARE X150ML;;P303520;7891150054356;UNILEVER DE ARGENTINA;86,48;1;0;0;0
P;SIMPLE DEO AER AP INVISIBLE X150ML;;P303521;7891150054363;UNILEVER DE ARGENTINA;86,48;1;0;0;0
P;SIMPLE DEO ROLLON GENT CARE X50ML;;P303522;78936508;UNILEVER DE ARGENTINA;90,31;1;0;0;0
P;SIMPLE DEO ROLLON INVISIBLE X50ML;;P303523;78936515;UNILEVER DE ARGENTINA;90,31;1;0;0;0
P;SIMPLE EYE MAKE UP REMOVER X125ML;;P303527;5011451103917;UNILEVER DE ARGENTINA;122,16;1;0;0;0
P;SIMPLE JAB LIQ FACIAL GEL REFRESH X150ML;;P303525;5011451103863;UNILEVER DE ARGENTINA;183,40;1;0;0;0
P;SIMPLE JAB LIQ FACIAL MOISTURISING X150ML;;P303526;5011451103870;UNILEVER DE ARGENTINA;183,40;1;0;0;0
P;SIMPLE WIPES FACIAL CLEANSING X 25UDS;;P303529;5011451103979;UNILEVER DE ARGENTINA;143,41;1;0;0;0
P;SIMPLE WIPES FACIAL MICELAR X25UDS;;P303530;8712561909778;UNILEVER DE ARGENTINA;143,41;1;0;0;0
P;SOLAGE PROT.SOLAR CR FACIAL FPS30 X50GR;;P302536;7798140258193;GENOMMA;220,84;1;0;0;0
P;SOLAGE PROT.SOLAR CR FACIAL FPS50 X50GR;;P302537;7798140258209;GENOMMA;239,99;1;0;0;0
P;SOLINGEN CORTACALLOS X 1;;P10001622;;WWW.DISTRIBUIDORAR3.COM.AR;41,83;1;0;0;0
P;SOLINGEN HOJITAS RTO  X 4 X 1;;P10001623;7796733006077;WWW.DISTRIBUIDORAR3.COM.AR;75,57;1;0;0;0
P;SOLINGEN LIMA ZAFIRO 5 KRETZER X 1;;P10001624;7796733000471;WWW.DISTRIBUIDORAR3.COM.AR;91,33;1;0;0;0
P;SOLINGEN PIEDRA POMEZ GDE X 1;;P10001626;4008600020516;WWW.DISTRIBUIDORAR3.COM.AR;69,63;1;0;0;0
P;SOLINGEN PINZA DEP PTA CURVA DORADA X 1;;P10001627;7796733006084;WWW.DISTRIBUIDORAR3.COM.AR;68,44;1;0;0;0
P;SOLINGEN PINZA DEP PTA RECTA T-DORADA X 1;;P304860;;WWW.DISTRIBUIDORAR3.COM.AR;85,56;1;0;0;0
