"IDComprobante","Pago","Concepto","IDTarjeta","Importe","AlicuotaPercepMun","IdComprobanteVale","IdMedioDePago","TarjCupon","TarjNumero","TarjEstado","IDCheque","idTransferencia"
145250,1,"EFECTIVO",,336.62,0,0,1,"","","",,
145251,1,"EFECTIVO",,70.63,0,0,1,"","","",,
145252,1,"EFECTIVO",,0,0,0,1,"","","",,
145253,1,"EFECTIVO",,0,0,0,1,"","","",,
145254,1,"EFECTIVO",,97.26,0,0,1,"","","",,
145255,1,"EFECTIVO",,0,0,0,1,"","","",,
145256,1,"EFECTIVO",,336.62,0,0,1,"","","",,
145257,1,"EFECTIVO",,70.63,0,0,1,"","","",,
145258,1,"EFECTIVO",,0,0,0,1,"","","",,
145259,1,"EFECTIVO",,25,0,0,1,"","","",,
145261,1,"EFECTIVO",,0,0,0,1,"","","",,
145262,1,"EFECTIVO",,97.26,0,0,1,"","","",,
145264,1,"EFECTIVO",,0,0,0,1,"","","",,
145265,1,"EFECTIVO",,25,0,0,1,"","","",,
145277,1,"EFECTIVO",,211.16,0,0,1,"","","",,
145282,1,"EFECTIVO",,45,0,0,1,"","","",,
145283,1,"EFECTIVO",,223.91,0,0,1,"","","",,
145284,1,"EFECTIVO",,144.83,0,0,1,"","","",,
145286,1,"EFECTIVO",,655.6,0,0,1,"","","",,
145287,1,"EFECTIVO",,45,0,0,1,"","","",,
145290,1,"EFECTIVO",,43.08,0,0,1,"","","",,
145291,1,"EFECTIVO",,144.83,0,0,1,"","","",,
145295,1,"EFECTIVO",,43.08,0,0,1,"","","",,
145298,1,"EFECTIVO",,61,0,0,1,"","","",,
145299,1,"EFECTIVO",,0,0,0,1,"","","",,
145299,2,"DEBITO",,61,0,0,3,"","","",,
145301,1,"EFECTIVO",,0,0,0,1,"","","",,
145303,1,"EFECTIVO",,0,0,0,1,"","","",,
145304,1,"EFECTIVO",,134.89,0,0,1,"","","",,
145306,1,"EFECTIVO",,120.88,0,0,1,"","","",,
145307,1,"EFECTIVO",,1000,0,0,1,"","","",,
145308,1,"EFECTIVO",,21.43,0,0,1,"","","",,
145309,1,"EFECTIVO",,0,0,0,1,"","","",,
145310,1,"EFECTIVO",,0,0,0,1,"","","",,
145311,1,"EFECTIVO",,134.89,0,0,1,"","","",,
145312,1,"EFECTIVO",,214.62,0,0,1,"","","",,
145313,1,"EFECTIVO",,120.88,0,0,1,"","","",,
145314,1,"EFECTIVO",,21.43,0,0,1,"","","",,
145315,1,"EFECTIVO",,214.62,0,0,1,"","","",,
145316,1,"EFECTIVO",,215.63,0,0,1,"","","",,
145317,1,"EFECTIVO",,35.64,0,0,1,"","","",,
145318,1,"EFECTIVO",,366.07,0,0,1,"","","",,
145319,1,"EFECTIVO",,387,0,0,1,"","","",,
145320,1,"EFECTIVO",,215.63,0,0,1,"","","",,
145321,1,"EFECTIVO",,366.07,0,0,1,"","","",,
145322,1,"EFECTIVO",,35.64,0,0,1,"","","",,
145323,1,"EFECTIVO",,25,0,0,1,"","","",,
145324,1,"EFECTIVO",,15.23,0,0,1,"","","",,
145327,1,"EFECTIVO",,197.16,0,0,1,"","","",,
145328,1,"EFECTIVO",,25,0,0,1,"","","",,
145329,1,"EFECTIVO",,15.23,0,0,1,"","","",,
145331,1,"EFECTIVO",,165.77,0,0,1,"","","",,
145333,1,"EFECTIVO",,0,0,0,1,"","","",,
145336,1,"EFECTIVO",,25,0,0,1,"","","",,
145338,1,"EFECTIVO",,0,0,0,1,"","","",,
145340,1,"EFECTIVO",,25,0,0,1,"","","",,
145342,1,"EFECTIVO",,134.2,0,0,1,"","","",,
145343,1,"EFECTIVO",,98.47,0,0,1,"","","",,
145345,1,"EFECTIVO",,191.7,0,0,1,"","","",,
145346,1,"EFECTIVO",,134.2,0,0,1,"","","",,
145347,1,"EFECTIVO",,55.11,0,0,1,"","","",,
145348,1,"EFECTIVO",,98.47,0,0,1,"","","",,
145349,1,"EFECTIVO",,191.7,0,0,1,"","","",,
145350,1,"EFECTIVO",,269.94,0,0,1,"","","",,
145351,1,"EFECTIVO",,55.11,0,0,1,"","","",,
145352,1,"EFECTIVO",,173.2,0,0,1,"","","",,
145353,1,"EFECTIVO",,269.94,0,0,1,"","","",,
145354,1,"EFECTIVO",,173.2,0,0,1,"","","",,
145361,1,"EFECTIVO",,0,0,0,1,"","","",,
145364,1,"EFECTIVO",,0,0,0,1,"","","",,
145370,1,"EFECTIVO",,432.52,0,0,1,"","","",,
145372,1,"EFECTIVO",,145.23,0,0,1,"","","",,
145377,1,"EFECTIVO",,145.23,0,0,1,"","","",,
145379,1,"EFECTIVO",,0,0,0,1,"","","",,
145381,1,"EFECTIVO",,0,0,0,1,"","","",,
145382,1,"EFECTIVO",,73.27,0,0,1,"","","",,
145383,1,"EFECTIVO",,73.27,0,0,1,"","","",,
145384,1,"EFECTIVO",,506.81,0,0,1,"","","",,
145385,1,"EFECTIVO",,19.1,0,0,1,"","","",,
145386,1,"EFECTIVO",,506.81,0,0,1,"","","",,
145387,1,"EFECTIVO",,19.1,0,0,1,"","","",,
145389,1,"EFECTIVO",,241.6,0,0,1,"","","",,
145394,1,"EFECTIVO",,241.6,0,0,1,"","","",,
145395,1,"EFECTIVO",,205.64,0,0,1,"","","",,
145397,1,"EFECTIVO",,21.55,0,0,1,"","","",,
145400,1,"EFECTIVO",,70.57,0,0,1,"","","",,
145401,1,"EFECTIVO",,70.57,0,0,1,"","","",,
145404,1,"EFECTIVO",,36,0,0,1,"","","",,
145405,1,"EFECTIVO",,36,0,0,1,"","","",,
145410,1,"EFECTIVO",,111.31,0,0,1,"","","",,
145411,1,"EFECTIVO",,111.31,0,0,1,"","","",,
145412,1,"EFECTIVO",,10.93,0,0,1,"","","",,
145413,1,"EFECTIVO",,41.17,0,0,1,"","","",,
145414,1,"EFECTIVO",,10.93,0,0,1,"","","",,
145415,1,"EFECTIVO",,92.12,0,0,1,"","","",,
145416,1,"EFECTIVO",,41.17,0,0,1,"","","",,
145417,1,"EFECTIVO",,113.29,0,0,1,"","","",,
145418,1,"EFECTIVO",,85.2,0,0,1,"","","",,
145419,1,"EFECTIVO",,477.35,0,0,1,"","","",,
145420,1,"EFECTIVO",,92.12,0,0,1,"","","",,
145421,1,"EFECTIVO",,113.29,0,0,1,"","","",,
145422,1,"EFECTIVO",,85.2,0,0,1,"","","",,
145424,1,"EFECTIVO",,25,0,0,1,"","","",,
145426,1,"EFECTIVO",,66.95,0,0,1,"","","",,
145427,1,"EFECTIVO",,25,0,0,1,"","","",,
145428,1,"EFECTIVO",,66.95,0,0,1,"","","",,
145429,1,"EFECTIVO",,88.72,0,0,1,"","","",,
145430,1,"EFECTIVO",,88.72,0,0,1,"","","",,
145433,1,"EFECTIVO",,94.47,0,0,1,"","","",,
145435,1,"EFECTIVO",,94.47,0,,1,"","","",,
145437,1,"EFECTIVO",,94.47,0,0,1,"","","",,
145438,1,"EFECTIVO",,79.49,0,0,1,"","","",,
145439,1,"EFECTIVO",,79.49,0,0,1,"","","",,
145440,1,"EFECTIVO",,76.72,0,0,1,"","","",,
145441,1,"EFECTIVO",,76.72,0,0,1,"","","",,
145442,1,"EFECTIVO",,48.22,0,0,1,"","","",,
145443,1,"EFECTIVO",,48.22,0,0,1,"","","",,
145444,1,"EFECTIVO",,161.26,0,0,1,"","","",,
145445,1,"EFECTIVO",,161.26,0,0,1,"","","",,
145446,1,"EFECTIVO",,409.27,0,0,1,"","","",,
145447,1,"EFECTIVO",,409.27,0,0,1,"","","",,
145450,1,"EFECTIVO",,199.21,0,0,1,"","","",,
145451,1,"EFECTIVO",,199.21,0,0,1,"","","",,
145454,1,"EFECTIVO",,292.5,0,0,1,"","","",,
145455,1,"EFECTIVO",,292.5,0,0,1,"","","",,
145458,1,"EFECTIVO",,137.97,0,0,1,"","","",,
145459,1,"EFECTIVO",,137.97,0,0,1,"","","",,
145462,1,"EFECTIVO",,182.33,0,0,1,"","","",,
145463,1,"EFECTIVO",,84.77,0,0,1,"","","",,
145464,1,"EFECTIVO",,462.9,0,0,1,"","","",,
145466,1,"EFECTIVO",,462.9,0,0,1,"","","",,
145467,1,"EFECTIVO",,194.02,0,0,1,"","","",,
145468,1,"EFECTIVO",,194.02,0,0,1,"","","",,
145469,1,"EFECTIVO",,244.15,0,0,1,"","","",,
145470,1,"EFECTIVO",,85.06,0,0,1,"","","",,
145471,1,"EFECTIVO",,85.06,0,0,1,"","","",,
145472,1,"EFECTIVO",,30,0,0,1,"","","",,
145473,1,"EFECTIVO",,30,0,0,1,"","","",,
145474,1,"EFECTIVO",,176.88,0,0,1,"","","",,
145475,1,"EFECTIVO",,176.88,0,0,1,"","","",,
145478,1,"EFECTIVO",,342.74,0,0,1,"","","",,
145479,1,"EFECTIVO",,342.74,0,0,1,"","","",,
145480,1,"EFECTIVO",,211.38,0,0,1,"","","",,
145481,1,"EFECTIVO",,211.38,0,0,1,"","","",,
145485,1,"EFECTIVO",,37.94,0,0,1,"","","",,
145486,1,"EFECTIVO",,37.94,0,0,1,"","","",,
145487,1,"EFECTIVO",,0,0,0,1,"","","",,
145488,1,"EFECTIVO",,0,0,0,1,"","","",,
145489,1,"EFECTIVO",,0,0,0,1,"","","",,
145490,1,"EFECTIVO",,0,0,0,1,"","","",,
145491,1,"EFECTIVO",,0,0,0,1,"","","",,
145492,1,"EFECTIVO",,0,0,0,1,"","","",,
145493,1,"EFECTIVO",,86.24,0,0,1,"","","",,
145494,1,"EFECTIVO",,86.24,0,0,1,"","","",,
145498,1,"EFECTIVO",,196.7,0,0,1,"","","",,
145500,1,"EFECTIVO",,200,0,0,1,"","","",,
145502,1,"EFECTIVO",,196.7,0,0,1,"","","",,
145504,1,"EFECTIVO",,0,0,0,1,"","","",,
145505,1,"EFECTIVO",,0,0,0,1,"","","",,
145506,1,"EFECTIVO",,146.15,0,0,1,"","","",,
145507,1,"EFECTIVO",,146.15,0,0,1,"","","",,
145509,1,"EFECTIVO",,1000,0,0,1,"","","",,
145511,1,"EFECTIVO",,117.68,0,0,1,"","","",,
145512,1,"EFECTIVO",,117.68,0,0,1,"","","",,
145513,1,"EFECTIVO",,0,0,0,1,"","","",,
145514,1,"EFECTIVO",,0,0,0,1,"","","",,
145515,1,"EFECTIVO",,500,0,0,1,"","","",,
145517,1,"EFECTIVO",,19.06,0,0,1,"","","",,
145518,1,"EFECTIVO",,0,0,0,1,"","","",,
145519,1,"EFECTIVO",,104.07,0,0,1,"","","",,
145520,1,"EFECTIVO",,0,0,0,1,"","","",,
145521,1,"EFECTIVO",,104.47,0,0,1,"","","",,
145522,1,"EFECTIVO",,104.07,0,0,1,"","","",,
145523,1,"EFECTIVO",,93.89,0,0,1,"","","",,
145524,1,"EFECTIVO",,180.05,0,0,1,"","","",,
145525,1,"EFECTIVO",,93.89,0,0,1,"","","",,
145533,1,"EFECTIVO",,18.9,0,0,1,"","","",,
145535,1,"EFECTIVO",,18.9,0,0,1,"","","",,
145536,1,"EFECTIVO",,52.68,0,0,1,"","","",,
145537,1,"EFECTIVO",,52.68,0,0,1,"","","",,
145538,1,"EFECTIVO",,83.22,0,0,1,"","","",,
145539,1,"EFECTIVO",,145.6,0,0,1,"","","",,
145540,1,"EFECTIVO",,157.3,0,0,1,"","","",,
145541,1,"EFECTIVO",,83.22,0,0,1,"","","",,
145542,1,"EFECTIVO",,38.37,0,0,1,"","","",,
145543,1,"EFECTIVO",,157.3,0,0,1,"","","",,
145544,1,"EFECTIVO",,38.37,0,0,1,"","","",,
145545,1,"EFECTIVO",,66.09,0,0,1,"","","",,
145546,1,"EFECTIVO",,66.09,0,0,1,"","","",,
145547,1,"EFECTIVO",,167.04,0,0,1,"","","",,
145548,1,"EFECTIVO",,167.04,0,0,1,"","","",,
145549,1,"EFECTIVO",,48.72,0,0,1,"","","",,
145553,1,"EFECTIVO",,141.5,0,0,1,"","","",,
145554,1,"EFECTIVO",,141.5,0,0,1,"","","",,
145556,1,"EFECTIVO",,217.68,0,0,1,"","","",,
145558,1,"EFECTIVO",,252.4,0,0,1,"","","",,
145559,1,"EFECTIVO",,217.68,0,0,1,"","","",,
145564,1,"EFECTIVO",,257,0,0,1,"","","",,
145565,1,"EFECTIVO",,144.39,0,0,1,"","","",,
145566,1,"EFECTIVO",,178.63,0,0,1,"","","",,
145567,1,"EFECTIVO",,178.63,0,0,1,"","","",,
145574,1,"EFECTIVO",,179.59,0,0,1,"","","",,
145581,1,"EFECTIVO",,700,0,0,1,"","","",,
145582,1,"EFECTIVO",,123.37,0,0,1,"","","",,
145585,1,"EFECTIVO",,35,0,0,1,"","","",,
145587,1,"EFECTIVO",,35,0,0,1,"","","",,
145588,1,"EFECTIVO",,123.37,0,0,1,"","","",,
145590,1,"EFECTIVO",,18.9,0,0,1,"","","",,
145594,1,"EFECTIVO",,142.21,0,0,1,"","","",,
145595,1,"EFECTIVO",,43.94,0,0,1,"","","",,
145596,1,"EFECTIVO",,43.94,0,0,1,"","","",,
145597,1,"EFECTIVO",,18.9,0,0,1,"","","",,
145598,1,"EFECTIVO",,142.21,0,0,1,"","","",,
145603,1,"EFECTIVO",,298,0,0,1,"","","",,
145604,1,"EFECTIVO",,485.64,0,0,1,"","","",,
145605,1,"EFECTIVO",,298,0,0,1,"","","",,
145608,1,"EFECTIVO",,167.39,0,0,1,"","","",,
145609,1,"EFECTIVO",,111.07,0,0,1,"","","",,
145610,1,"EFECTIVO",,167.39,0,0,1,"","","",,
145611,1,"EFECTIVO",,111.07,0,0,1,"","","",,
145614,1,"EFECTIVO",,54.23,0,0,1,"","","",,
145616,1,"EFECTIVO",,54.23,0,0,1,"","","",,
145618,1,"EFECTIVO",,163.17,0,0,1,"","","",,
145619,1,"EFECTIVO",,294.63,0,0,1,"","","",,
145620,1,"EFECTIVO",,294.63,0,0,1,"","","",,
145622,1,"EFECTIVO",,357.72,0,0,1,"","","",,
145625,1,"EFECTIVO",,47.32,0,0,1,"","","",,
145626,1,"EFECTIVO",,190.46,0,0,1,"","","",,
145627,1,"EFECTIVO",,47.32,0,0,1,"","","",,
145628,1,"EFECTIVO",,190.46,0,0,1,"","","",,
145630,1,"EFECTIVO",,26.09,0,0,1,"","","",,
145631,1,"EFECTIVO",,26.09,0,0,1,"","","",,
145632,1,"EFECTIVO",,139.64,0,0,1,"","","",,
145633,1,"EFECTIVO",,139.64,0,0,1,"","","",,
145634,1,"EFECTIVO",,161.72,0,0,1,"","","",,
145635,1,"EFECTIVO",,161.72,0,0,1,"","","",,
145638,1,"EFECTIVO",,220.38,0,0,1,"","","",,
145639,1,"EFECTIVO",,120.44,0,0,1,"","","",,
145640,1,"EFECTIVO",,120.44,0,0,1,"","","",,
145641,1,"EFECTIVO",,1215.86,0,0,1,"","","",,
145644,1,"EFECTIVO",,136.72,0,0,1,"","","",,
145645,1,"EFECTIVO",,136.72,0,0,1,"","","",,
145646,1,"EFECTIVO",,100.86,0,0,1,"","","",,
145647,1,"EFECTIVO",,59.26,0,0,1,"","","",,
145648,1,"EFECTIVO",,100.86,0,0,1,"","","",,
145649,1,"EFECTIVO",,59.26,0,0,1,"","","",,
145650,1,"EFECTIVO",,87.38,0,0,1,"","","",,
145651,1,"EFECTIVO",,249.81,0,0,1,"","","",,
145653,1,"EFECTIVO",,87.38,0,0,1,"","","",,
145654,1,"EFECTIVO",,249.81,0,0,1,"","","",,
145656,1,"EFECTIVO",,72.47,0,0,1,"","","",,
145657,1,"EFECTIVO",,29.18,0,0,1,"","","",,
145658,1,"EFECTIVO",,72.47,0,0,1,"","","",,
145659,1,"EFECTIVO",,366.07,0,0,1,"","","",,
145660,1,"EFECTIVO",,29.18,0,0,1,"","","",,
145661,1,"EFECTIVO",,366.07,0,0,1,"","","",,
145662,1,"EFECTIVO",,113.12,0,0,1,"","","",,
145664,1,"EFECTIVO",,113.12,0,0,1,"","","",,
145672,1,"EFECTIVO",,190.7,0,0,1,"","","",,
145673,1,"EFECTIVO",,190.7,0,0,1,"","","",,
145675,1,"EFECTIVO",,0,0,0,1,"","","",,
145679,1,"EFECTIVO",,0,0,0,1,"","","",,
145680,1,"EFECTIVO",,0,0,0,1,"","","",,
145681,1,"EFECTIVO",,0,0,0,1,"","","",,
145684,1,"EFECTIVO",,0,0,0,1,"","","",,
145685,1,"EFECTIVO",,0,0,0,1,"","","",,
145690,1,"EFECTIVO",,72.25,0,0,1,"","","",,
145693,1,"EFECTIVO",,0,0,0,1,"","","",,
145694,1,"EFECTIVO",,0,0,0,1,"","","",,
145695,1,"EFECTIVO",,24.2,0,0,1,"","","",,
145698,1,"EFECTIVO",,0,0,0,1,"","","",,
145699,1,"EFECTIVO",,107.75,0,0,1,"","","",,
145700,1,"EFECTIVO",,72.25,0,0,1,"","","",,
145704,1,"EFECTIVO",,1457.45,0,0,1,"","","",,
145705,1,"EFECTIVO",,0,0,0,1,"","","",,
145706,1,"EFECTIVO",,24.2,0,0,1,"","","",,
145707,1,"EFECTIVO",,107.75,0,0,1,"","","",,
145711,1,"EFECTIVO",,37.23,0,0,1,"","","",,
145712,1,"EFECTIVO",,37.23,0,0,1,"","","",,
145713,1,"EFECTIVO",,232.9,0,0,1,"","","",,
145714,1,"EFECTIVO",,232.9,0,0,1,"","","",,
145715,1,"EFECTIVO",,76.94,0,0,1,"","","",,
145716,1,"EFECTIVO",,321.66,0,0,1,"","","",,
145717,1,"EFECTIVO",,76.94,0,0,1,"","","",,
145718,1,"EFECTIVO",,321.66,0,0,1,"","","",,
145719,1,"EFECTIVO",,263.12,0,0,1,"","","",,
145720,1,"EFECTIVO",,263.12,0,0,1,"","","",,
145721,1,"EFECTIVO",,29.84,0,0,1,"","","",,
145722,1,"EFECTIVO",,29.84,0,0,1,"","","",,
145727,1,"EFECTIVO",,41.1,0,0,1,"","","",,
145734,1,"EFECTIVO",,415,0,0,1,"","","",,
145736,1,"EFECTIVO",,41.1,0,0,1,"","","",,
145744,1,"EFECTIVO",,25,0,0,1,"","","",,
145745,1,"EFECTIVO",,25,0,0,1,"","","",,
145748,1,"EFECTIVO",,104.03,0,0,1,"","","",,
145751,1,"EFECTIVO",,104.03,0,0,1,"","","",,
145753,1,"EFECTIVO",,16,0,0,1,"","","",,
145757,1,"EFECTIVO",,16,0,0,1,"","","",,
145758,1,"EFECTIVO",,46.16,0,0,1,"","","",,
145760,1,"EFECTIVO",,46.16,0,0,1,"","","",,
145763,1,"EFECTIVO",,24.19,0,0,1,"","","",,
145764,1,"EFECTIVO",,24.19,0,0,1,"","","",,
145765,1,"EFECTIVO",,20.2,0,0,1,"","","",,
145766,1,"EFECTIVO",,20.2,0,0,1,"","","",,
145767,1,"EFECTIVO",,177.91,0,0,1,"","","",,
145768,1,"EFECTIVO",,177.91,0,0,1,"","","",,
145769,1,"EFECTIVO",,243.81,0,0,1,"","","",,
145770,1,"EFECTIVO",,151.27,0,0,1,"","","",,
145771,1,"EFECTIVO",,58,0,0,1,"","","",,
145772,1,"EFECTIVO",,58,0,0,1,"","","",,
145773,1,"EFECTIVO",,243.81,0,0,1,"","","",,
145774,1,"EFECTIVO",,151.27,0,0,1,"","","",,
145779,1,"EFECTIVO",,41.52,0,0,1,"","","",,
145780,1,"EFECTIVO",,41.52,0,0,1,"","","",,
145781,1,"EFECTIVO",,171.46,0,0,1,"","","",,
145784,1,"EFECTIVO",,171.46,0,0,1,"","","",,
145787,1,"EFECTIVO",,34.86,0,0,1,"","","",,
145788,1,"EFECTIVO",,31.78,0,0,1,"","","",,
145789,1,"EFECTIVO",,34.86,0,0,1,"","","",,
145791,1,"EFECTIVO",,31.78,0,0,1,"","","",,
145792,1,"EFECTIVO",,31.46,0,0,1,"","","",,
145793,1,"EFECTIVO",,31.46,0,0,1,"","","",,
145794,1,"EFECTIVO",,2855.98,0,0,1,"","","",,
145795,1,"EFECTIVO",,1720.16,0,0,1,"","","",,
145798,1,"EFECTIVO",,57.4,0,0,1,"","","",,
145799,1,"EFECTIVO",,57.4,0,0,1,"","","",,
145800,1,"EFECTIVO",,252.14,0,0,1,"","","",,
145801,1,"EFECTIVO",,252.14,0,0,1,"","","",,
145804,1,"EFECTIVO",,130.04,0,0,1,"","","",,
145805,1,"EFECTIVO",,130.04,0,0,1,"","","",,
145810,1,"EFECTIVO",,187.07,0,0,1,"","","",,
145815,1,"EFECTIVO",,699.05,0,0,1,"","","",,
145816,1,"EFECTIVO",,373.74,0,0,1,"","","",,
145817,1,"EFECTIVO",,99.4,0,0,1,"","","",,
145818,1,"EFECTIVO",,373.74,0,0,1,"","","",,
145819,1,"EFECTIVO",,99.4,0,0,1,"","","",,
145820,1,"EFECTIVO",,80.7,0,0,1,"","","",,
145821,1,"EFECTIVO",,80.7,0,0,1,"","","",,
145822,1,"EFECTIVO",,127.63,0,0,1,"","","",,
145823,1,"EFECTIVO",,86.29,0,0,1,"","","",,
145824,1,"EFECTIVO",,86.29,0,0,1,"","","",,
145825,1,"EFECTIVO",,255.4,0,0,1,"","","",,
145826,1,"EFECTIVO",,255.4,0,0,1,"","","",,
145829,1,"EFECTIVO",,51.7,0,0,1,"","","",,
145830,1,"EFECTIVO",,51.7,0,0,1,"","","",,
145831,1,"EFECTIVO",,125.62,0,0,1,"","","",,
145832,1,"EFECTIVO",,125.62,0,0,1,"","","",,
145833,1,"EFECTIVO",,89.19,0,0,1,"","","",,
145835,1,"EFECTIVO",,89.19,0,0,1,"","","",,
145836,1,"EFECTIVO",,127.94,0,0,1,"","","",,
145837,1,"EFECTIVO",,0,0,0,1,"","","",,
145838,1,"EFECTIVO",,127.94,0,0,1,"","","",,
145839,1,"EFECTIVO",,0,0,0,1,"","","",,
145840,1,"EFECTIVO",,79.2,0,0,1,"","","",,
145841,1,"EFECTIVO",,47.24,0,0,1,"","","",,
145842,1,"EFECTIVO",,0,0,0,1,"","","",,
145843,1,"EFECTIVO",,0,0,0,1,"","","",,
145844,1,"EFECTIVO",,47.24,0,0,1,"","","",,
145845,1,"EFECTIVO",,92,0,0,1,"","","",,
145846,1,"EFECTIVO",,37.05,0,0,1,"","","",,
145847,1,"EFECTIVO",,119.64,0,0,1,"","","",,
145848,1,"EFECTIVO",,37.05,0,0,1,"","","",,
145849,1,"EFECTIVO",,59.47,0,0,1,"","","",,
145850,1,"EFECTIVO",,59.47,0,0,1,"","","",,
145851,1,"EFECTIVO",,784.33,0,0,1,"","","",,
145852,1,"EFECTIVO",,0,0,0,1,"","","",,
145853,1,"EFECTIVO",,287.01,0,0,1,"","","",,
145854,1,"EFECTIVO",,0,0,0,1,"","","",,
145857,1,"EFECTIVO",,234,0,0,1,"","","",,
145858,1,"EFECTIVO",,168.66,0,0,1,"","","",,
145859,1,"EFECTIVO",,389.9,0,0,1,"","","",,
145860,1,"EFECTIVO",,389.9,0,0,1,"","","",,
145861,1,"EFECTIVO",,14.49,0,0,1,"","","",,
145862,1,"EFECTIVO",,390.72,0,0,1,"","","",,
145863,1,"EFECTIVO",,14.49,0,0,1,"","","",,
145864,1,"EFECTIVO",,91.22,0,0,1,"","","",,
145865,1,"EFECTIVO",,91.22,0,0,1,"","","",,
145867,1,"EFECTIVO",,1258,0,0,1,"","","",,
145869,1,"EFECTIVO",,0,0,0,1,"","","",,
145870,1,"EFECTIVO",,55.49,0,0,1,"","","",,
145871,1,"EFECTIVO",,55.49,0,0,1,"","","",,
145872,1,"EFECTIVO",,0,0,0,1,"","","",,
145873,1,"EFECTIVO",,218.6,0,0,1,"","","",,
145874,1,"EFECTIVO",,183.09,0,0,1,"","","",,
145875,1,"EFECTIVO",,218.6,0,0,1,"","","",,
145877,1,"EFECTIVO",,1100,0,0,1,"","","",,
145883,1,"EFECTIVO",,32.26,0,0,1,"","","",,
145884,1,"EFECTIVO",,29.35,0,0,1,"","","",,
145885,1,"EFECTIVO",,281.7,0,0,1,"","","",,
145886,1,"EFECTIVO",,32.26,0,0,1,"","","",,
145887,1,"EFECTIVO",,29.35,0,0,1,"","","",,
145888,1,"EFECTIVO",,0,0,0,1,"","","",,
145889,1,"EFECTIVO",,0,0,0,1,"","","",,
145890,1,"EFECTIVO",,0,0,0,1,"","","",,
145891,1,"EFECTIVO",,0,0,0,1,"","","",,
145892,1,"EFECTIVO",,25.88,0,0,1,"","","",,
145893,1,"EFECTIVO",,25.88,0,0,1,"","","",,
145894,1,"EFECTIVO",,0,0,0,1,"","","",,
145896,1,"EFECTIVO",,0,0,0,1,"","","",,
145897,1,"EFECTIVO",,0,0,0,1,"","","",,
145898,1,"EFECTIVO",,0,0,0,1,"","","",,
145899,1,"EFECTIVO",,0,0,0,1,"","","",,
145900,1,"EFECTIVO",,0,0,0,1,"","","",,
145901,1,"EFECTIVO",,0,0,0,1,"","","",,
145902,1,"EFECTIVO",,0,0,0,1,"","","",,
145904,1,"EFECTIVO",,242.91,0,0,1,"","","",,
145906,1,"EFECTIVO",,388.27,0,0,1,"","","",,
145908,1,"EFECTIVO",,0,0,0,1,"","","",,
145912,1,"EFECTIVO",,0,0,0,1,"","","",,
145918,1,"EFECTIVO",,54.57,0,0,1,"","","",,
145919,1,"EFECTIVO",,54.57,0,0,1,"","","",,
145921,1,"EFECTIVO",,39.43,0,0,1,"","","",,
145922,1,"EFECTIVO",,57.23,0,0,1,"","","",,
145923,1,"EFECTIVO",,351.94,0,0,1,"","","",,
145924,1,"EFECTIVO",,39.43,0,0,1,"","","",,
145925,1,"EFECTIVO",,351.94,0,0,1,"","","",,
145926,1,"EFECTIVO",,39.9,0,0,1,"","","",,
145927,1,"EFECTIVO",,323.37,0,0,1,"","","",,
145928,1,"EFECTIVO",,0,0,0,1,"","","",,
145928,2,"DEBITO",,323.37,0,0,3,"","","",,
145929,1,"EFECTIVO",,119.25,0,0,1,"","","",,
145930,1,"EFECTIVO",,166.36,0,0,1,"","","",,
145931,1,"EFECTIVO",,39.9,0,0,1,"","","",,
145933,1,"EFECTIVO",,166.36,0,0,1,"","","",,
145934,1,"EFECTIVO",,101.73,0,0,1,"","","",,
145935,1,"EFECTIVO",,119.25,0,0,1,"","","",,
145936,1,"EFECTIVO",,18,0,0,1,"","","",,
145937,1,"EFECTIVO",,101.73,0,0,1,"","","",,
145938,1,"EFECTIVO",,18,0,0,1,"","","",,
145939,1,"EFECTIVO",,175.31,0,0,1,"","","",,
145940,1,"EFECTIVO",,175.31,0,0,1,"","","",,
145941,1,"EFECTIVO",,136.93,0,0,1,"","","",,
145942,1,"EFECTIVO",,181.65,0,0,1,"","","",,
145943,1,"EFECTIVO",,181.65,0,0,1,"","","",,
145944,1,"EFECTIVO",,97.07,0,0,1,"","","",,
145945,1,"EFECTIVO",,57.86,0,0,1,"","","",,
145946,1,"EFECTIVO",,97.07,0,0,1,"","","",,
145948,1,"EFECTIVO",,57.86,0,0,1,"","","",,
145951,1,"EFECTIVO",,58.43,0,0,1,"","","",,
145952,1,"EFECTIVO",,0,0,0,1,"","","",,
145953,1,"EFECTIVO",,58.43,0,0,1,"","","",,
145954,1,"EFECTIVO",,0,0,0,1,"","","",,
145956,1,"EFECTIVO",,78.54,0,0,1,"","","",,
145957,1,"EFECTIVO",,78.54,0,0,1,"","","",,
145958,1,"EFECTIVO",,196.48,0,0,1,"","","",,
145959,1,"EFECTIVO",,196.48,0,0,1,"","","",,
145960,1,"EFECTIVO",,73,0,0,1,"","","",,
145961,1,"EFECTIVO",,73,0,0,1,"","","",,
145962,1,"EFECTIVO",,23.74,0,0,1,"","","",,
145963,1,"EFECTIVO",,23.74,0,0,1,"","","",,
145964,1,"EFECTIVO",,30.09,0,0,1,"","","",,
145965,1,"EFECTIVO",,30.09,0,0,1,"","","",,
145966,1,"EFECTIVO",,50,0,0,1,"","","",,
145967,1,"EFECTIVO",,50,0,0,1,"","","",,
145968,1,"EFECTIVO",,245.8,0,0,1,"","","",,
